zip,type,primary_city,state,county,latitude,longitude,world_region,country,decommissioned,estimated_population
53927,PO BOX,Dellwood,WI,Adams County,43.96,-89.95,NA,US,0,0
53928,PO BOX,Doylestown,WI,Columbia County,43.42,-89.14,NA,US,0,0
53929,STANDARD,Elroy,WI,Juneau County,43.74,-90.27,NA,US,0,2237
53930,STANDARD,Endeavor,WI,Marquette County,43.71,-89.46,NA,US,0,1149
53931,PO BOX,Fairwater,WI,Fond Du Lac County,43.74,-88.86,NA,US,0,0
53932,STANDARD,Fall River,WI,Columbia County,43.38,-89.04,NA,US,0,2213
53933,STANDARD,Fox Lake,WI,Dodge County,43.56,-88.91,NA,US,0,2554
53934,STANDARD,Friendship,WI,Adams County,43.97,-89.82,NA,US,0,3431
53935,PO BOX,Friesland,WI,Columbia County,43.58,-89.06,NA,US,0,0
53936,STANDARD,Grand Marsh,WI,Adams County,43.89,-89.71,NA,US,0,1244
53937,STANDARD,Hillpoint,WI,Sauk County,43.38,-90.16,NA,US,0,803
53939,PO BOX,Kingston,WI,Green Lake County,43.69,-89.13,NA,US,0,0
53940,PO BOX,Lake Delton,WI,Sauk County,43.59,-89.78,NA,US,0,816
53941,STANDARD,La Valle,WI,Sauk County,43.58,-90.13,NA,US,0,2415
53942,PO BOX,Lime Ridge,WI,Sauk County,43.46,-90.15,NA,US,0,0
53943,STANDARD,Loganville,WI,Sauk County,43.43,-90.03,NA,US,0,934
53944,STANDARD,Lyndon Station,WI,Juneau County,43.71,-89.89,NA,US,0,1953
53946,STANDARD,Markesan,WI,Green Lake County,43.7,-88.98,NA,US,0,3738
53947,PO BOX,Marquette,WI,Green Lake County,43.74,-89.13,NA,US,0,0
53948,STANDARD,Mauston,WI,Juneau County,43.8,-90.08,NA,US,0,6725
53949,STANDARD,Montello,WI,Marquette County,43.79,-89.33,NA,US,0,4925
53950,STANDARD,New Lisbon,WI,Juneau County,43.87,-90.16,NA,US,0,3606
53951,STANDARD,North Freedom,WI,Sauk County,43.45,-89.86,NA,US,0,2188
53952,STANDARD,Oxford,WI,Adams County,43.78,-89.56,NA,US,0,2726
53953,PO BOX,Packwaukee,WI,Marquette County,43.78,-89.39,NA,US,0,0
53954,STANDARD,Pardeeville,WI,Columbia County,43.53,-89.3,NA,US,0,6107
53955,STANDARD,Poynette,WI,Columbia County,43.39,-89.4,NA,US,0,5207
53956,STANDARD,Randolph,WI,Columbia County,43.53,-89,NA,US,0,2862
53957,UNIQUE,Randolph,WI,Columbia County,43.53,-89,NA,US,0,0
53958,UNIQUE,Reedsburg,WI,Sauk County,43.54,-89.98,NA,US,0,0
53959,STANDARD,Reedsburg,WI,Sauk County,43.53,-89.99,NA,US,0,11632
53960,STANDARD,Rio,WI,Columbia County,43.45,-89.23,NA,US,0,2876
53961,STANDARD,Rock Springs,WI,Sauk County,43.47,-89.91,NA,US,0,716
53962,PO BOX,Union Center,WI,Juneau County,43.68,-90.26,NA,US,0,0
53963,STANDARD,Waupun,WI,Fond Du Lac County,43.63,-88.73,NA,US,0,9485
53964,STANDARD,Westfield,WI,Marquette County,43.88,-89.49,NA,US,0,2955
53965,STANDARD,Wisconsin Dells,WI,Sauk County,43.62,-89.77,NA,US,0,9371
53968,STANDARD,Wonewoc,WI,Juneau County,43.65,-90.22,NA,US,0,1895
53969,PO BOX,Wyocena,WI,Columbia County,43.49,-89.31,NA,US,0,0
54001,STANDARD,Amery,WI,Polk County,45.3,-92.36,NA,US,0,6953
54002,STANDARD,Baldwin,WI,St Croix County,44.96,-92.37,NA,US,0,5276
54003,STANDARD,Beldenville,WI,Pierce County,44.77,-92.43,NA,US,0,902
54004,STANDARD,Clayton,WI,Barron County,45.32,-92.17,NA,US,0,1909
54005,STANDARD,Clear Lake,WI,Polk County,45.25,-92.26,NA,US,0,2671
54006,STANDARD,Cushing,WI,Polk County,45.56,-92.64,NA,US,0,695
54007,STANDARD,Deer Park,WI,St Croix County,45.18,-92.38,NA,US,0,1095
54009,STANDARD,Dresser,WI,Polk County,45.36,-92.63,NA,US,0,2097
54010,PO BOX,East Ellsworth,WI,Pierce County,44.72,-92.42,NA,US,0,0
54011,STANDARD,Ellsworth,WI,Pierce County,44.73,-92.47,NA,US,0,5757
54013,STANDARD,Glenwood City,WI,St Croix County,45.05,-92.17,NA,US,0,2984
54014,STANDARD,Hager City,WI,Pierce County,44.64,-92.56,NA,US,0,2071
54015,STANDARD,Hammond,WI,St Croix County,44.97,-92.43,NA,US,0,2937
54016,STANDARD,Hudson,WI,St Croix County,44.97,-92.73,NA,US,0,26369
54017,STANDARD,New Richmond,WI,St Croix County,45.12,-92.53,NA,US,0,14245
54020,STANDARD,Osceola,WI,Polk County,45.31,-92.69,NA,US,0,6332
54021,STANDARD,Prescott,WI,Pierce County,44.75,-92.79,NA,US,0,5542
54022,STANDARD,River Falls,WI,Pierce County,44.85,-92.62,NA,US,0,15377
54023,STANDARD,Roberts,WI,St Croix County,44.98,-92.55,NA,US,0,3441
54024,STANDARD,Saint Croix Falls,WI,Polk County,45.4,-92.63,NA,US,0,4275
54025,STANDARD,Somerset,WI,St Croix County,45.12,-92.67,NA,US,0,5883
54026,STANDARD,Star Prairie,WI,Polk County,45.19,-92.53,NA,US,0,1618
54027,STANDARD,Wilson,WI,St Croix County,44.95,-92.17,NA,US,0,890
54028,STANDARD,Woodville,WI,St Croix County,44.95,-92.28,NA,US,0,2151
54082,STANDARD,Houlton,WI,St Croix County,45.07,-92.75,NA,US,0,1355
54101,STANDARD,Abrams,WI,Oconto County,44.78,-88.06,NA,US,0,2449
54102,STANDARD,Amberg,WI,Marinette County,45.5,-88,NA,US,0,732
54103,STANDARD,Armstrong Creek,WI,Forest County,45.65,-88.44,NA,US,0,0
54104,STANDARD,Athelstane,WI,Marinette County,45.43,-88.09,NA,US,0,842
54106,STANDARD,Black Creek,WI,Outagamie County,44.47,-88.45,NA,US,0,4118
54107,STANDARD,Bonduel,WI,Shawano County,44.74,-88.44,NA,US,0,3343
54110,STANDARD,Brillion,WI,Calumet County,44.17,-88.06,NA,US,0,4721
54111,STANDARD,Cecil,WI,Shawano County,44.81,-88.44,NA,US,0,1887
54112,STANDARD,Coleman,WI,Marinette County,45.07,-88.03,NA,US,0,1897
54113,STANDARD,Combined Locks,WI,Outagamie County,44.26,-88.31,NA,US,0,2991
54114,STANDARD,Crivitz,WI,Marinette County,45.23,-88,NA,US,0,4436
54115,STANDARD,De Pere,WI,Brown County,44.43,-88.07,NA,US,0,34736
54119,STANDARD,Dunbar,WI,Marinette County,45.65,-88.18,NA,US,0,521
54120,STANDARD,Fence,WI,Florence County,45.75,-88.43,NA,US,0,0
54121,STANDARD,Florence,WI,Florence County,45.93,-88.25,NA,US,0,2644
54123,STANDARD,Forest Junction,WI,Calumet County,44.21,-88.15,NA,US,0,0
54124,STANDARD,Gillett,WI,Oconto County,44.88,-88.3,NA,US,0,3266
54125,STANDARD,Goodman,WI,Marinette County,45.63,-88.34,NA,US,0,440
54126,STANDARD,Greenleaf,WI,Brown County,44.31,-88.09,NA,US,0,3462
54127,STANDARD,Green Valley,WI,Shawano County,44.79,-88.26,NA,US,0,0
54128,STANDARD,Gresham,WI,Shawano County,44.84,-88.78,NA,US,0,1375
54129,STANDARD,Hilbert,WI,Calumet County,44.14,-88.15,NA,US,0,3165
54130,STANDARD,Kaukauna,WI,Outagamie County,44.27,-88.26,NA,US,0,21782
54131,PO BOX,Freedom,WI,Outagamie County,44.38,-88.28,NA,US,0,0
54135,STANDARD,Keshena,WI,Menominee County,44.88,-88.63,NA,US,0,2191
54136,STANDARD,Kimberly,WI,Outagamie County,44.27,-88.34,NA,US,0,5634
54137,STANDARD,Krakow,WI,Shawano County,44.75,-88.25,NA,US,0,975
54138,STANDARD,Lakewood,WI,Oconto County,45.29,-88.51,NA,US,0,866
54139,STANDARD,Lena,WI,Oconto County,44.95,-88.05,NA,US,0,2846
54140,STANDARD,Little Chute,WI,Outagamie County,44.28,-88.31,NA,US,0,7526
54141,STANDARD,Little Suamico,WI,Oconto County,44.71,-88.01,NA,US,0,2333
54143,STANDARD,Marinette,WI,Marinette County,45.08,-87.62,NA,US,0,12920
54149,STANDARD,Mountain,WI,Oconto County,45.18,-88.48,NA,US,0,1029
54150,STANDARD,Neopit,WI,Menominee County,44.98,-88.82,NA,US,0,607
54151,STANDARD,Niagara,WI,Marinette County,45.78,-88,NA,US,0,3100
54152,PO BOX,Nichols,WI,Outagamie County,44.56,-88.46,NA,US,0,0
54153,STANDARD,Oconto,WI,Oconto County,44.89,-87.86,NA,US,0,5974
54154,STANDARD,Oconto Falls,WI,Oconto County,44.87,-88.14,NA,US,0,4707
54155,STANDARD,Oneida,WI,Brown County,44.49,-88.21,NA,US,0,4667
54156,STANDARD,Pembine,WI,Marinette County,45.63,-88,NA,US,0,1283
54157,STANDARD,Peshtigo,WI,Marinette County,45.05,-87.74,NA,US,0,4866
54159,STANDARD,Porterfield,WI,Marinette County,45.15,-87.8,NA,US,0,1257
54160,PO BOX,Potter,WI,Calumet County,44.11,-88.09,NA,US,0,0
54161,STANDARD,Pound,WI,Marinette County,45.09,-88.03,NA,US,0,2380
54162,STANDARD,Pulaski,WI,Shawano County,44.66,-88.23,NA,US,0,7731
54165,STANDARD,Seymour,WI,Outagamie County,44.51,-88.32,NA,US,0,6903
54166,STANDARD,Shawano,WI,Shawano County,44.77,-88.58,NA,US,0,13751
54169,STANDARD,Sherwood,WI,Calumet County,44.17,-88.27,NA,US,0,2488
54170,STANDARD,Shiocton,WI,Outagamie County,44.44,-88.57,NA,US,0,3364
54171,STANDARD,Sobieski,WI,Oconto County,44.71,-88.06,NA,US,0,3037
54173,STANDARD,Suamico,WI,Brown County,44.63,-88.05,NA,US,0,3685
54174,STANDARD,Suring,WI,Oconto County,45,-88.37,NA,US,0,2530
54175,STANDARD,Townsend,WI,Oconto County,45.33,-88.58,NA,US,0,953
54177,STANDARD,Wausaukee,WI,Marinette County,45.37,-87.95,NA,US,0,2508
54180,STANDARD,Wrightstown,WI,Brown County,44.32,-88.17,NA,US,0,2409
54182,PO BOX,Zachow,WI,Shawano County,44.73,-88.34,NA,US,0,0
54201,STANDARD,Algoma,WI,Kewaunee County,44.6,-87.44,NA,US,0,4577
54202,STANDARD,Baileys Harbor,WI,Door County,45.06,-87.12,NA,US,0,1232
54204,STANDARD,Brussels,WI,Door County,44.73,-87.63,NA,US,0,1689
54205,STANDARD,Casco,WI,Kewaunee County,44.55,-87.61,NA,US,0,1910
54207,PO BOX,Collins,WI,Manitowoc County,44.08,-87.98,NA,US,0,0
54208,STANDARD,Denmark,WI,Brown County,44.34,-87.82,NA,US,0,5462
54209,STANDARD,Egg Harbor,WI,Door County,45.04,-87.29,NA,US,0,1270
54210,STANDARD,Ellison Bay,WI,Door County,45.25,-87.06,NA,US,0,876
54211,PO BOX,Ephraim,WI,Door County,45.15,-87.16,NA,US,0,0
54212,STANDARD,Fish Creek,WI,Door County,45.13,-87.23,NA,US,0,1020
54213,STANDARD,Forestville,WI,Door County,44.69,-87.47,NA,US,0,1230
54214,PO BOX,Francis Creek,WI,Manitowoc County,44.2,-87.72,NA,US,0,446
54215,PO BOX,Kellnersville,WI,Manitowoc County,44.22,-87.8,NA,US,0,0
54216,STANDARD,Kewaunee,WI,Kewaunee County,44.46,-87.51,NA,US,0,5308
54217,STANDARD,Luxemburg,WI,Kewaunee County,44.54,-87.7,NA,US,0,6559
54220,STANDARD,Manitowoc,WI,Manitowoc County,44.09,-87.67,NA,US,0,33528
54221,PO BOX,Manitowoc,WI,Manitowoc County,44.09,-87.67,NA,US,0,428
54226,PO BOX,Maplewood,WI,Door County,44.75,-87.48,NA,US,0,0
54227,STANDARD,Maribel,WI,Manitowoc County,44.27,-87.8,NA,US,0,1519
54228,STANDARD,Mishicot,WI,Manitowoc County,44.23,-87.64,NA,US,0,2500
54229,STANDARD,New Franken,WI,Brown County,44.53,-87.83,NA,US,0,3837
54230,STANDARD,Reedsville,WI,Manitowoc County,44.15,-87.95,NA,US,0,4030
54232,PO BOX,Saint Nazianz,WI,Manitowoc County,44,-87.92,NA,US,0,573
54234,STANDARD,Sister Bay,WI,Door County,45.18,-87.12,NA,US,0,1671
54235,STANDARD,Sturgeon Bay,WI,Door County,44.83,-87.37,NA,US,0,15527
54240,PO BOX,Tisch Mills,WI,Manitowoc County,44.33,-87.61,NA,US,0,0
54241,STANDARD,Two Rivers,WI,Manitowoc County,44.2,-87.59,NA,US,0,12935
54245,STANDARD,Valders,WI,Manitowoc County,44.06,-87.88,NA,US,0,2127
54246,STANDARD,Washington Island,WI,Door County,45.37,-86.9,NA,US,0,685
54247,STANDARD,Whitelaw,WI,Manitowoc County,44.14,-87.82,NA,US,0,2110
54301,STANDARD,Green Bay,WI,Brown County,44.52,-87.98,NA,US,0,18784
54302,STANDARD,Green Bay,WI,Brown County,44.52,-87.98,NA,US,0,24078
54303,STANDARD,Green Bay,WI,Brown County,44.52,-87.98,NA,US,0,20472
54304,STANDARD,Green Bay,WI,Brown County,44.52,-87.98,NA,US,0,23746
54305,PO BOX,Green Bay,WI,Brown County,44.52,-87.98,NA,US,0,513
54306,PO BOX,Green Bay,WI,Brown County,44.52,-87.98,NA,US,0,0
54307,PO BOX,Green Bay,WI,Brown County,44.52,-87.98,NA,US,0,642
54308,PO BOX,Green Bay,WI,Brown County,44.52,-87.98,NA,US,0,0
54311,STANDARD,Green Bay,WI,Brown County,44.52,-87.98,NA,US,0,27745
54313,STANDARD,Green Bay,WI,Brown County,44.52,-87.98,NA,US,0,33490
54324,PO BOX,Green Bay,WI,Brown County,44.52,-87.98,NA,US,0,0
54344,UNIQUE,Green Bay,WI,Brown County,44.52,-87.98,NA,US,0,0
54401,STANDARD,Wausau,WI,Marathon County,44.96,-89.64,NA,US,0,26343
54402,PO BOX,Wausau,WI,Marathon County,44.96,-89.64,NA,US,0,392
54403,STANDARD,Wausau,WI,Marathon County,44.96,-89.64,NA,US,0,19785
54404,UNIQUE,Marshfield,WI,Wood County,44.66,-90.17,NA,US,0,0
54405,STANDARD,Abbotsford,WI,Marathon County,44.94,-90.31,NA,US,0,2501
54406,STANDARD,Amherst,WI,Portage County,44.44,-89.28,NA,US,0,3079
54407,STANDARD,Amherst Junction,WI,Portage County,44.46,-89.31,NA,US,0,1371
54408,STANDARD,Aniwa,WI,Marathon County,45.01,-89.2,NA,US,0,979
54409,STANDARD,Antigo,WI,Langlade County,45.14,-89.15,NA,US,0,11005
54410,STANDARD,Arpin,WI,Wood County,44.54,-90.03,NA,US,0,1858
54411,STANDARD,Athens,WI,Marathon County,45.03,-90.07,NA,US,0,4417
54412,STANDARD,Auburndale,WI,Wood County,44.62,-90.01,NA,US,0,1887
54413,PO BOX,Babcock,WI,Wood County,44.29,-90.13,NA,US,0,0
54414,STANDARD,Birnamwood,WI,Shawano County,44.93,-89.2,NA,US,0,2839
54415,PO BOX,Blenker,WI,Wood County,44.61,-89.91,NA,US,0,0
54416,STANDARD,Bowler,WI,Shawano County,44.86,-88.98,NA,US,0,1253
54417,PO BOX,Brokaw,WI,Marathon County,45.02,-89.65,NA,US,0,0
54418,STANDARD,Bryant,WI,Langlade County,45.2,-89.01,NA,US,0,1052
54420,STANDARD,Chili,WI,Clark County,44.63,-90.35,NA,US,0,1126
54421,STANDARD,Colby,WI,Marathon County,44.9,-90.31,NA,US,0,2733
54422,STANDARD,Curtiss,WI,Clark County,44.95,-90.43,NA,US,0,866
54423,STANDARD,Custer,WI,Portage County,44.5,-89.41,NA,US,0,2092
54424,STANDARD,Deerbrook,WI,Langlade County,45.23,-89.16,NA,US,0,1494
54425,STANDARD,Dorchester,WI,Clark County,45,-90.33,NA,US,0,1594
54426,STANDARD,Edgar,WI,Marathon County,44.92,-89.96,NA,US,0,3829
54427,STANDARD,Eland,WI,Marathon County,44.86,-89.21,NA,US,0,964
54428,STANDARD,Elcho,WI,Langlade County,45.43,-89.18,NA,US,0,920
54429,PO BOX,Elderon,WI,Marathon County,44.78,-89.25,NA,US,0,0
54430,STANDARD,Elton,WI,Langlade County,45.15,-88.84,NA,US,0,0
54432,PO BOX,Galloway,WI,Marathon County,44.71,-89.26,NA,US,0,0
54433,STANDARD,Gilman,WI,Taylor County,45.16,-90.8,NA,US,0,1412
54434,PO BOX,Jump River,WI,Taylor County,45.35,-90.8,NA,US,0,0
54435,STANDARD,Gleason,WI,Lincoln County,45.3,-89.5,NA,US,0,1848
54436,STANDARD,Granton,WI,Clark County,44.58,-90.46,NA,US,0,1566
54437,STANDARD,Greenwood,WI,Clark County,44.77,-90.6,NA,US,0,2255
54439,PO BOX,Hannibal,WI,Taylor County,45.24,-90.78,NA,US,0,0
54440,STANDARD,Hatley,WI,Marathon County,44.88,-89.33,NA,US,0,2619
54441,STANDARD,Hewitt,WI,Wood County,44.64,-90.1,NA,US,0,767
54442,STANDARD,Irma,WI,Lincoln County,45.34,-89.66,NA,US,0,986
54443,STANDARD,Junction City,WI,Portage County,44.59,-89.76,NA,US,0,1910
54446,STANDARD,Loyal,WI,Clark County,44.73,-90.49,NA,US,0,2343
54447,STANDARD,Lublin,WI,Taylor County,45.07,-90.72,NA,US,0,446
54448,STANDARD,Marathon,WI,Marathon County,44.98,-89.89,NA,US,0,3892
54449,STANDARD,Marshfield,WI,Wood County,44.66,-90.17,NA,US,0,22768
54450,PO BOX,Mattoon,WI,Shawano County,45,-89.04,NA,US,0,0
54451,STANDARD,Medford,WI,Taylor County,45.13,-90.34,NA,US,0,9722
54452,STANDARD,Merrill,WI,Lincoln County,45.18,-89.7,NA,US,0,16733
54454,STANDARD,Milladore,WI,Wood County,44.6,-89.85,NA,US,0,1011
54455,STANDARD,Mosinee,WI,Marathon County,44.78,-89.68,NA,US,0,15768
54456,STANDARD,Neillsville,WI,Clark County,44.56,-90.59,NA,US,0,5071
54457,STANDARD,Nekoosa,WI,Adams County,44.31,-89.9,NA,US,0,7567
54458,PO BOX,Nelsonville,WI,Portage County,44.49,-89.31,NA,US,0,0
54459,STANDARD,Ogema,WI,Price County,45.44,-90.29,NA,US,0,955
54460,STANDARD,Owen,WI,Clark County,44.94,-90.56,NA,US,0,1949
54462,STANDARD,Pearson,WI,Langlade County,45.36,-89.01,NA,US,0,0
54463,STANDARD,Pelican Lake,WI,Oneida County,45.5,-89.11,NA,US,0,649
54464,PO BOX,Phlox,WI,Langlade County,45.04,-89.01,NA,US,0,0
54465,STANDARD,Pickerel,WI,Forest County,45.36,-88.91,NA,US,0,561
54466,STANDARD,Pittsville,WI,Wood County,44.45,-90.13,NA,US,0,2486
54467,STANDARD,Plover,WI,Portage County,44.46,-89.54,NA,US,0,11702
54469,STANDARD,Port Edwards,WI,Wood County,44.34,-89.84,NA,US,0,1517
54470,STANDARD,Rib Lake,WI,Taylor County,45.31,-90.2,NA,US,0,1579
54471,STANDARD,Ringle,WI,Marathon County,44.9,-89.41,NA,US,0,1697
54472,UNIQUE,Marshfield,WI,Wood County,44.66,-90.17,NA,US,0,0
54473,STANDARD,Rosholt,WI,Portage County,44.63,-89.3,NA,US,0,2240
54474,STANDARD,Rothschild,WI,Marathon County,44.88,-89.62,NA,US,0,3679
54475,STANDARD,Rudolph,WI,Wood County,44.49,-89.8,NA,US,0,1355
54476,STANDARD,Schofield,WI,Marathon County,44.91,-89.61,NA,US,0,15601
54479,STANDARD,Spencer,WI,Marathon County,44.75,-90.29,NA,US,0,3422
54480,STANDARD,Stetsonville,WI,Taylor County,45.07,-90.31,NA,US,0,1019
54481,STANDARD,Stevens Point,WI,Portage County,44.54,-89.56,NA,US,0,27473
54482,STANDARD,Stevens Point,WI,Portage County,44.57,-89.54,NA,US,0,435
54484,STANDARD,Stratford,WI,Marathon County,44.8,-90.07,NA,US,0,4254
54485,STANDARD,Summit Lake,WI,Langlade County,45.38,-89.19,NA,US,0,0
54486,STANDARD,Tigerton,WI,Shawano County,44.74,-89.06,NA,US,0,1975
54487,STANDARD,Tomahawk,WI,Lincoln County,45.47,-89.72,NA,US,0,8650
54488,STANDARD,Unity,WI,Clark County,44.85,-90.3,NA,US,0,1073
54489,STANDARD,Vesper,WI,Wood County,44.48,-89.96,NA,US,0,1357
54490,STANDARD,Westboro,WI,Taylor County,45.34,-90.3,NA,US,0,759
54491,STANDARD,White Lake,WI,Langlade County,45.16,-88.76,NA,US,0,1375
54492,UNIQUE,Stevens Point,WI,Portage County,44.52,-89.56,NA,US,0,0
54493,STANDARD,Willard,WI,Clark County,44.72,-90.73,NA,US,0,541
54494,STANDARD,Wisconsin Rapids,WI,Wood County,44.39,-89.83,NA,US,0,23860
54495,STANDARD,Wisconsin Rapids,WI,Wood County,44.39,-89.83,NA,US,0,6364
54498,STANDARD,Withee,WI,Clark County,44.95,-90.59,NA,US,0,1748
54499,STANDARD,Wittenberg,WI,Shawano County,44.82,-89.17,NA,US,0,2550
54501,STANDARD,Rhinelander,WI,Oneida County,45.63,-89.41,NA,US,0,17542
54511,STANDARD,Argonne,WI,Forest County,45.66,-88.88,NA,US,0,1154
54512,STANDARD,Boulder Junction,WI,Vilas County,46.11,-89.63,NA,US,0,1080
54513,STANDARD,Brantwood,WI,Price County,45.56,-90.11,NA,US,0,0
54514,STANDARD,Butternut,WI,Ashland County,46.01,-90.49,NA,US,0,1509
54515,STANDARD,Catawba,WI,Price County,45.53,-90.53,NA,US,0,485
54517,STANDARD,Clam Lake,WI,Ashland County,46.15,-90.91,NA,US,0,0
54519,STANDARD,Conover,WI,Vilas County,46.04,-89.25,NA,US,0,1007
54520,STANDARD,Crandon,WI,Forest County,45.56,-88.89,NA,US,0,3232
54521,STANDARD,Eagle River,WI,Vilas County,45.92,-89.25,NA,US,0,7167
54524,STANDARD,Fifield,WI,Price County,45.87,-90.42,NA,US,0,595
54525,STANDARD,Gile,WI,Iron County,46.42,-90.22,NA,US,0,0
54526,STANDARD,Glen Flora,WI,Rusk County,45.49,-90.89,NA,US,0,728
54527,STANDARD,Glidden,WI,Ashland County,46.13,-90.57,NA,US,0,914
54529,STANDARD,Harshaw,WI,Oneida County,45.66,-89.65,NA,US,0,983
54530,STANDARD,Hawkins,WI,Rusk County,45.51,-90.71,NA,US,0,641
54531,STANDARD,Hazelhurst,WI,Oneida County,45.79,-89.71,NA,US,0,1278
54532,PO BOX,Heafford Junction,WI,Lincoln County,45.54,-89.71,NA,US,0,0
54534,STANDARD,Hurley,WI,Iron County,46.44,-90.19,NA,US,0,1996
54536,PO BOX,Iron Belt,WI,Iron County,46.4,-90.32,NA,US,0,0
54537,STANDARD,Kennan,WI,Price County,45.53,-90.58,NA,US,0,0
54538,STANDARD,Lac Du Flambeau,WI,Vilas County,45.97,-89.9,NA,US,0,2316
54539,STANDARD,Lake Tomahawk,WI,Oneida County,45.81,-89.59,NA,US,0,1192
54540,STANDARD,Land O Lakes,WI,Vilas County,46.16,-89.23,NA,US,0,1167
54541,STANDARD,Laona,WI,Forest County,45.56,-88.68,NA,US,0,1158
54542,STANDARD,Long Lake,WI,Forest County,45.83,-88.66,NA,US,0,448
54543,PO BOX,Mc Naughton,WI,Oneida County,45.73,-89.55,NA,US,0,0
54545,STANDARD,Manitowish Waters,WI,Vilas County,46.13,-89.88,NA,US,0,837
54546,STANDARD,Mellen,WI,Ashland County,46.32,-90.66,NA,US,0,1037
54547,STANDARD,Mercer,WI,Iron County,46.16,-90.06,NA,US,0,1320
54548,STANDARD,Minocqua,WI,Oneida County,45.86,-89.69,NA,US,0,4625
54550,STANDARD,Montreal,WI,Iron County,46.43,-90.23,NA,US,0,644
54552,STANDARD,Park Falls,WI,Price County,45.93,-90.44,NA,US,0,3999
54554,STANDARD,Phelps,WI,Vilas County,46.06,-89.08,NA,US,0,968
54555,STANDARD,Phillips,WI,Price County,45.69,-90.39,NA,US,0,4413
54556,STANDARD,Prentice,WI,Price County,45.54,-90.28,NA,US,0,1063
54557,STANDARD,Presque Isle,WI,Vilas County,46.25,-89.73,NA,US,0,765
54558,STANDARD,Saint Germain,WI,Vilas County,45.91,-89.49,NA,US,0,2094
54559,STANDARD,Saxon,WI,Iron County,46.49,-90.41,NA,US,0,538
54560,STANDARD,Sayner,WI,Vilas County,46,-89.53,NA,US,0,558
54561,STANDARD,Star Lake,WI,Vilas County,46.03,-89.46,NA,US,0,0
54562,STANDARD,Three Lakes,WI,Oneida County,45.79,-89.16,NA,US,0,1804
54563,STANDARD,Tony,WI,Rusk County,45.48,-90.99,NA,US,0,617
54564,STANDARD,Tripoli,WI,Oneida County,45.55,-90,NA,US,0,0
54565,STANDARD,Upson,WI,Iron County,46.36,-90.4,NA,US,0,0
54566,STANDARD,Wabeno,WI,Forest County,45.43,-88.66,NA,US,0,1273
54568,STANDARD,Woodruff,WI,Vilas County,45.9,-89.69,NA,US,0,4817
54601,STANDARD,La Crosse,WI,La Crosse County,43.82,-91.23,NA,US,0,33522
54602,PO BOX,La Crosse,WI,La Crosse County,43.82,-91.23,NA,US,0,441
54603,STANDARD,La Crosse,WI,La Crosse County,43.82,-91.23,NA,US,0,11465
54610,STANDARD,Alma,WI,Buffalo County,44.33,-91.92,NA,US,0,1506
54611,STANDARD,Alma Center,WI,Jackson County,44.43,-90.91,NA,US,0,1120
54612,STANDARD,Arcadia,WI,Trempealeau County,44.25,-91.49,NA,US,0,4707
54613,STANDARD,Arkdale,WI,Adams County,44.03,-89.88,NA,US,0,1475
54614,STANDARD,Bangor,WI,La Crosse County,43.89,-90.99,NA,US,0,2479
54615,STANDARD,Black River Falls,WI,Jackson County,44.29,-90.84,NA,US,0,8455
54616,STANDARD,Blair,WI,Trempealeau County,44.29,-91.22,NA,US,0,1995
54618,STANDARD,Camp Douglas,WI,Juneau County,43.91,-90.26,NA,US,0,1963
54619,STANDARD,Cashton,WI,Monroe County,43.74,-90.78,NA,US,0,2686
54620,PO BOX,Cataract,WI,Monroe County,44.08,-90.83,NA,US,0,0
54621,STANDARD,Chaseburg,WI,Vernon County,43.65,-91.09,NA,US,0,952
54622,STANDARD,Cochrane,WI,Buffalo County,44.22,-91.83,NA,US,0,1887
54623,STANDARD,Coon Valley,WI,Vernon County,43.7,-91.01,NA,US,0,1754
54624,STANDARD,De Soto,WI,Vernon County,43.42,-91.19,NA,US,0,1157
54625,STANDARD,Dodge,WI,Trempealeau County,44.13,-91.56,NA,US,0,0
54626,STANDARD,Eastman,WI,Crawford County,43.16,-91.02,NA,US,0,1080
54627,STANDARD,Ettrick,WI,Trempealeau County,44.16,-91.26,NA,US,0,1793
54628,STANDARD,Ferryville,WI,Crawford County,43.34,-91.08,NA,US,0,957
54629,STANDARD,Fountain City,WI,Buffalo County,44.11,-91.69,NA,US,0,2318
54630,STANDARD,Galesville,WI,Trempealeau County,44.08,-91.35,NA,US,0,3387
54631,STANDARD,Gays Mills,WI,Crawford County,43.32,-90.85,NA,US,0,1460
54632,STANDARD,Genoa,WI,Vernon County,43.57,-91.22,NA,US,0,1031
54634,STANDARD,Hillsboro,WI,Vernon County,43.65,-90.33,NA,US,0,2969
54635,STANDARD,Hixton,WI,Jackson County,44.38,-91.01,NA,US,0,1514
54636,STANDARD,Holmen,WI,La Crosse County,43.95,-91.25,NA,US,0,11872
54637,PO BOX,Hustler,WI,Juneau County,43.87,-90.26,NA,US,0,0
54638,STANDARD,Kendall,WI,Monroe County,43.79,-90.36,NA,US,0,1269
54639,STANDARD,La Farge,WI,Vernon County,43.57,-90.63,NA,US,0,1639
54640,PO BOX,Lynxville,WI,Crawford County,43.24,-91.04,NA,US,0,0
54641,PO BOX,Mather,WI,Juneau County,44.14,-90.29,NA,US,0,0
54642,STANDARD,Melrose,WI,Jackson County,44.13,-90.99,NA,US,0,1699
54643,PO BOX,Millston,WI,Jackson County,44.19,-90.64,NA,US,0,0
